,年度,節,チーム,順位,勝点,試合,勝,分,敗,得点,失点,得失点差,カテゴリ
8136,2016,22,松本山雅ＦＣ,3,41.0,21,12,5,4,30,16,14,J2
8137,2016,22,ファジアーノ岡山,4,39.0,21,11,6,4,33,22,11,J2
8138,2016,22,京都サンガF.C.,5,37.0,21,10,7,4,29,20,9,J2
8139,2016,22,清水エスパルス,6,34.0,21,9,7,5,37,18,19,J2
8140,2016,22,ＦＣ町田ゼルビア,7,33.0,21,9,6,6,23,17,6,J2
8141,2016,22,レノファ山口ＦＣ,8,31.0,21,9,4,8,28,33,-5,J2
8142,2016,22,ジェフユナイテッド千葉,9,29.0,21,7,8,6,28,25,3,J2
8143,2016,23,北海道コンサドーレ札幌,1,46.0,21,14,4,3,33,15,18,J2
8144,2016,23,モンテディオ山形,10,28.0,22,7,7,8,24,24,0,J2
8145,2016,23,愛媛ＦＣ,11,27.0,21,6,9,6,16,19,-3,J2
8146,2016,23,徳島ヴォルティス,12,25.0,22,7,4,11,20,25,-5,J2
8147,2016,23,Ｖ・ファーレン長崎,13,24.0,21,5,9,7,24,29,-5,J2
8148,2016,23,ロアッソ熊本,14,24.0,19,7,3,9,22,31,-9,J2
8149,2016,23,ＦＣ岐阜,15,24.0,22,7,3,12,26,36,-10,J2
8150,2016,23,水戸ホーリーホック,16,23.0,21,5,8,8,20,21,-1,J2
8151,2016,23,横浜ＦＣ,17,23.0,21,6,5,10,22,27,-5,J2
8152,2016,23,カマタマーレ讃岐,18,23.0,22,5,8,9,22,28,-6,J2
8153,2016,23,東京ヴェルディ,19,23.0,22,5,8,9,19,29,-10,J2
8154,2016,23,松本山雅ＦＣ,2,44.0,22,13,5,4,34,18,16,J2
8155,2016,23,ギラヴァンツ北九州,20,20.0,22,5,5,12,20,36,-16,J2
8156,2016,23,ザスパクサツ群馬,21,19.0,22,4,7,11,24,34,-10,J2
8157,2016,23,ツエーゲン金沢,22,16.0,22,3,7,12,21,36,-15,J2
8158,2016,23,セレッソ大阪,3,44.0,22,13,5,4,31,20,11,J2
8159,2016,23,ファジアーノ岡山,4,39.0,22,11,6,5,34,24,10,J2
8160,2016,23,京都サンガF.C.,5,38.0,22,10,8,4,29,20,9,J2
8161,2016,23,清水エスパルス,6,37.0,22,10,7,5,41,18,23,J2
8162,2016,23,ＦＣ町田ゼルビア,7,36.0,22,10,6,6,25,18,7,J2
8163,2016,23,レノファ山口ＦＣ,8,34.0,22,10,4,8,33,34,-1,J2
8164,2016,23,ジェフユナイテッド千葉,9,29.0,22,7,8,7,28,26,2,J2
8165,2016,24,北海道コンサドーレ札幌,1,47.0,22,14,5,3,33,15,18,J2
8166,2016,24,モンテディオ山形,10,28.0,23,7,7,9,24,25,-1,J2
8167,2016,24,愛媛ＦＣ,11,28.0,22,6,10,6,18,21,-3,J2
8168,2016,24,徳島ヴォルティス,12,28.0,23,8,4,11,22,26,-4,J2
8169,2016,24,Ｖ・ファーレン長崎,13,27.0,22,6,9,7,26,30,-4,J2
8170,2016,24,水戸ホーリーホック,14,26.0,22,6,8,8,21,21,0,J2
8171,2016,24,ロアッソ熊本,15,25.0,20,7,4,9,23,32,-9,J2
8172,2016,24,横浜ＦＣ,16,24.0,22,6,6,10,23,28,-5,J2
8173,2016,24,ＦＣ岐阜,17,24.0,23,7,3,13,26,37,-11,J2
8174,2016,24,カマタマーレ讃岐,18,23.0,23,5,8,10,22,30,-8,J2
8175,2016,24,東京ヴェルディ,19,23.0,23,5,8,10,20,31,-11,J2
8176,2016,24,松本山雅ＦＣ,2,47.0,23,14,5,4,36,19,17,J2
8177,2016,24,ギラヴァンツ北九州,20,20.0,23,5,5,13,21,38,-17,J2
8178,2016,24,ザスパクサツ群馬,21,19.0,23,4,7,12,24,36,-12,J2
8179,2016,24,ツエーゲン金沢,22,19.0,23,4,7,12,22,36,-14,J2
8180,2016,24,セレッソ大阪,3,47.0,23,14,5,4,33,20,13,J2
8181,2016,24,ファジアーノ岡山,4,40.0,23,11,7,5,34,24,10,J2
8182,2016,24,清水エスパルス,5,38.0,23,10,8,5,43,20,23,J2
8183,2016,24,京都サンガF.C.,6,38.0,23,10,8,5,30,22,8,J2
8184,2016,24,レノファ山口ＦＣ,7,37.0,23,11,4,8,35,34,1,J2
8185,2016,24,ＦＣ町田ゼルビア,8,36.0,23,10,6,7,27,21,6,J2
8186,2016,24,ジェフユナイテッド千葉,9,32.0,23,8,8,7,31,28,3,J2
8187,2016,25,北海道コンサドーレ札幌,1,50.0,23,15,5,3,34,15,19,J2
8188,2016,25,Ｖ・ファーレン長崎,10,30.0,23,7,9,7,28,30,-2,J2
8189,2016,25,モンテディオ山形,11,29.0,24,7,8,9,25,26,-1,J2
8190,2016,25,愛媛ＦＣ,12,29.0,23,6,11,6,19,22,-3,J2
8191,2016,25,徳島ヴォルティス,13,28.0,24,8,4,12,22,27,-5,J2
8192,2016,25,ロアッソ熊本,14,28.0,21,8,4,9,24,32,-8,J2
8193,2016,25,横浜ＦＣ,15,27.0,23,7,6,10,24,28,-4,J2
8194,2016,25,水戸ホーリーホック,16,26.0,23,6,8,9,21,23,-2,J2
8195,2016,25,東京ヴェルディ,17,26.0,24,6,8,10,21,31,-10,J2
8196,2016,25,ＦＣ岐阜,18,24.0,24,7,3,14,26,38,-12,J2
8197,2016,25,カマタマーレ讃岐,19,23.0,24,5,8,11,22,31,-9,J2
8198,2016,25,松本山雅ＦＣ,2,47.0,24,14,5,5,36,20,16,J2
8199,2016,25,ツエーゲン金沢,20,22.0,24,5,7,12,23,36,-13,J2
8200,2016,25,ギラヴァンツ北九州,21,21.0,24,5,6,13,23,40,-17,J2
8201,2016,25,ザスパクサツ群馬,22,20.0,24,4,8,12,26,38,-12,J2
8202,2016,25,セレッソ大阪,3,47.0,24,14,5,5,34,23,11,J2
8203,2016,25,京都サンガF.C.,4,41.0,24,11,8,5,31,22,9,J2
8204,2016,25,ファジアーノ岡山,5,40.0,24,11,7,6,34,25,9,J2
8205,2016,25,ＦＣ町田ゼルビア,6,39.0,24,11,6,7,30,22,8,J2
8206,2016,25,清水エスパルス,7,38.0,24,10,8,6,43,21,22,J2
8207,2016,25,レノファ山口ＦＣ,8,38.0,24,11,5,8,36,35,1,J2
8208,2016,25,ジェフユナイテッド千葉,9,33.0,24,8,9,7,32,29,3,J2
8209,2016,26,北海道コンサドーレ札幌,1,53.0,24,16,5,3,39,15,24,J2
8210,2016,26,徳島ヴォルティス,10,31.0,25,9,4,12,24,27,-3,J2
8211,2016,26,Ｖ・ファーレン長崎,11,30.0,24,7,9,8,28,31,-3,J2
8212,2016,26,モンテディオ山形,12,29.0,25,7,8,10,25,27,-2,J2
8213,2016,26,愛媛ＦＣ,13,29.0,24,6,11,7,19,24,-5,J2
8214,2016,26,ロアッソ熊本,14,29.0,22,8,5,9,24,32,-8,J2
8215,2016,26,横浜ＦＣ,15,28.0,24,7,7,10,26,30,-4,J2
8216,2016,26,水戸ホーリーホック,16,27.0,24,6,9,9,24,26,-2,J2
8217,2016,26,カマタマーレ讃岐,17,26.0,25,6,8,11,24,32,-8,J2
8218,2016,26,東京ヴェルディ,18,26.0,25,6,8,11,22,33,-11,J2
8219,2016,26,ＦＣ岐阜,19,24.0,25,7,3,15,26,43,-17,J2
8220,2016,26,松本山雅ＦＣ,2,50.0,25,15,5,5,37,20,17,J2
8221,2016,26,ザスパクサツ群馬,20,23.0,25,5,8,12,28,39,-11,J2
8222,2016,26,ツエーゲン金沢,21,23.0,25,5,8,12,23,36,-13,J2
8223,2016,26,ギラヴァンツ北九州,22,22.0,25,5,7,13,25,42,-17,J2
8224,2016,26,セレッソ大阪,3,47.0,25,14,5,6,35,25,10,J2
8225,2016,26,ファジアーノ岡山,4,43.0,25,12,7,6,35,25,10,J2
8226,2016,26,京都サンガF.C.,5,42.0,25,11,9,5,32,23,9,J2
8227,2016,26,清水エスパルス,6,41.0,25,11,8,6,47,24,23,J2
8228,2016,26,ＦＣ町田ゼルビア,7,40.0,25,11,7,7,33,25,8,J2
8229,2016,26,レノファ山口ＦＣ,8,39.0,25,11,6,8,37,36,1,J2
8230,2016,26,ジェフユナイテッド千葉,9,33.0,25,8,9,8,35,33,2,J2
8231,2016,27,北海道コンサドーレ札幌,1,56.0,25,17,5,3,41,16,25,J2
8232,2016,27,Ｖ・ファーレン長崎,10,33.0,25,8,9,8,29,31,-2,J2
8233,2016,27,徳島ヴォルティス,11,32.0,26,9,5,12,26,29,-3,J2
8234,2016,27,愛媛ＦＣ,12,32.0,25,7,11,7,20,24,-4,J2
8235,2016,27,横浜ＦＣ,13,31.0,25,8,7,10,28,31,-3,J2
8236,2016,27,水戸ホーリーホック,14,30.0,25,7,9,9,27,26,1,J2
8237,2016,27,モンテディオ山形,15,29.0,26,7,8,11,26,29,-3,J2
8238,2016,27,カマタマーレ讃岐,16,29.0,26,7,8,11,26,33,-7,J2
8239,2016,27,ロアッソ熊本,17,29.0,23,8,5,10,24,33,-9,J2
8240,2016,27,東京ヴェルディ,18,29.0,26,7,8,11,23,33,-10,J2
8241,2016,27,ＦＣ岐阜,19,24.0,26,7,3,16,26,45,-19,J2
8242,2016,27,松本山雅ＦＣ,2,51.0,26,15,6,5,39,22,17,J2
8243,2016,27,ザスパクサツ群馬,20,23.0,26,5,8,13,28,40,-12,J2
8244,2016,27,ツエーゲン金沢,21,23.0,26,5,8,13,23,39,-16,J2
8245,2016,27,ギラヴァンツ北九州,22,22.0,26,5,7,14,26,45,-19,J2
8246,2016,27,セレッソ大阪,3,48.0,26,14,6,6,38,28,10,J2
8247,2016,27,ファジアーノ岡山,4,46.0,26,13,7,6,38,26,12,J2
8248,2016,27,清水エスパルス,5,44.0,26,12,8,6,49,24,25,J2
8249,2016,27,京都サンガF.C.,6,43.0,26,11,10,5,35,26,9,J2
8250,2016,27,ＦＣ町田ゼルビア,7,40.0,26,11,7,8,33,26,7,J2
8251,2016,27,レノファ山口ＦＣ,8,39.0,26,11,6,9,38,38,0,J2
8252,2016,27,ジェフユナイテッド千葉,9,33.0,26,8,9,9,36,35,1,J2
8253,2016,28,北海道コンサドーレ札幌,1,59.0,26,18,5,3,44,18,26,J2
8254,2016,28,ジェフユナイテッド千葉,10,34.0,27,8,10,9,36,35,1,J2
8255,2016,28,横浜ＦＣ,11,34.0,26,9,7,10,31,33,-2,J2
8256,2016,28,愛媛ＦＣ,12,33.0,26,7,12,7,20,24,-4,J2
8257,2016,28,徳島ヴォルティス,13,32.0,27,9,5,13,26,30,-4,J2
8258,2016,28,水戸ホーリーホック,14,31.0,26,7,10,9,27,26,1,J2
8259,2016,28,カマタマーレ讃岐,15,30.0,27,7,9,11,27,34,-7,J2
8260,2016,28,モンテディオ山形,16,29.0,27,7,8,12,26,31,-5,J2
8261,2016,28,ロアッソ熊本,17,29.0,24,8,5,11,25,35,-10,J2
8262,2016,28,東京ヴェルディ,18,29.0,27,7,8,12,23,35,-12,J2
8263,2016,28,ザスパクサツ群馬,19,26.0,27,6,8,13,30,40,-10,J2
8264,2016,28,松本山雅ＦＣ,2,52.0,27,15,7,5,39,22,17,J2
8265,2016,28,ＦＣ岐阜,20,25.0,27,7,4,16,27,46,-19,J2
8266,2016,28,ツエーゲン金沢,21,24.0,27,5,9,13,24,40,-16,J2
8267,2016,28,ギラヴァンツ北九州,22,23.0,27,5,8,14,27,46,-19,J2
8268,2016,28,ファジアーノ岡山,3,49.0,27,14,7,6,39,26,13,J2
8269,2016,28,セレッソ大阪,4,48.0,27,14,6,7,40,31,9,J2
8270,2016,28,京都サンガF.C.,5,46.0,27,12,10,5,37,26,11,J2
8271,2016,28,清水エスパルス,6,44.0,27,12,8,7,51,27,24,J2
8272,2016,28,レノファ山口ＦＣ,7,42.0,27,12,6,9,41,40,1,J2
8273,2016,28,ＦＣ町田ゼルビア,8,40.0,27,11,7,9,35,29,6,J2
8274,2016,28,Ｖ・ファーレン長崎,9,36.0,26,9,9,8,31,32,-1,J2
8275,2016,29,北海道コンサドーレ札幌,1,59.0,27,18,5,4,44,19,25,J2
8276,2016,29,横浜ＦＣ,10,37.0,27,10,7,10,32,33,-1,J2
8277,2016,29,Ｖ・ファーレン長崎,11,36.0,27,9,9,9,31,34,-3,J2
8278,2016,29,愛媛ＦＣ,12,34.0,27,7,13,7,21,25,-4,J2
8279,2016,29,徳島ヴォルティス,13,33.0,28,9,6,13,27,31,-4,J2
8280,2016,29,水戸ホーリーホック,14,32.0,27,7,11,9,28,27,1,J2
8281,2016,29,東京ヴェルディ,15,32.0,28,8,8,12,27,36,-9,J2
8282,2016,29,モンテディオ山形,16,30.0,28,7,9,12,26,31,-5,J2
8283,2016,29,カマタマーレ讃岐,17,30.0,28,7,9,12,28,37,-9,J2
8284,2016,29,ロアッソ熊本,18,30.0,25,8,6,11,26,36,-10,J2
8285,2016,29,ザスパクサツ群馬,19,29.0,28,7,8,13,33,41,-8,J2
8286,2016,29,松本山雅ＦＣ,2,53.0,28,15,8,5,40,23,17,J2
8287,2016,29,ＦＣ岐阜,20,26.0,28,7,5,16,28,47,-19,J2
8288,2016,29,ツエーゲン金沢,21,24.0,28,5,9,14,25,44,-19,J2
8289,2016,29,ギラヴァンツ北九州,22,23.0,28,5,8,15,27,48,-21,J2
8290,2016,29,セレッソ大阪,3,51.0,28,15,6,7,42,31,11,J2
8291,2016,29,ファジアーノ岡山,4,50.0,28,14,8,6,40,27,13,J2
8292,2016,29,清水エスパルス,5,47.0,28,13,8,7,53,27,26,J2
8293,2016,29,京都サンガF.C.,6,47.0,28,12,11,5,37,26,11,J2
8294,2016,29,レノファ山口ＦＣ,7,42.0,28,12,6,10,41,42,-1,J2
8295,2016,29,ＦＣ町田ゼルビア,8,41.0,28,11,8,9,36,30,6,J2
8296,2016,29,ジェフユナイテッド千葉,9,37.0,28,9,10,9,38,35,3,J2
8297,2016,30,北海道コンサドーレ札幌,1,62.0,28,19,5,4,47,20,27,J2
8298,2016,30,ジェフユナイテッド千葉,10,37.0,29,9,10,10,38,38,0,J2
8299,2016,30,Ｖ・ファーレン長崎,11,37.0,28,9,10,9,31,34,-3,J2
8300,2016,30,愛媛ＦＣ,12,35.0,28,7,14,7,22,26,-4,J2
8301,2016,30,徳島ヴォルティス,13,34.0,29,9,7,13,28,32,-4,J2
8302,2016,30,ロアッソ熊本,14,33.0,26,9,6,11,29,36,-7,J2
8303,2016,30,水戸ホーリーホック,15,32.0,28,7,11,10,29,29,0,J2
8304,2016,30,ザスパクサツ群馬,16,32.0,29,8,8,13,35,42,-7,J2
8305,2016,30,東京ヴェルディ,17,32.0,29,8,8,13,27,38,-11,J2
8306,2016,30,モンテディオ山形,18,30.0,29,7,9,13,27,34,-7,J2
8307,2016,30,カマタマーレ讃岐,19,30.0,29,7,9,13,29,40,-11,J2
8308,2016,30,松本山雅ＦＣ,2,56.0,29,16,8,5,41,23,18,J2
8309,2016,30,ＦＣ岐阜,20,27.0,29,7,6,16,29,48,-19,J2
8310,2016,30,ツエーゲン金沢,21,25.0,29,5,10,14,25,44,-19,J2
8311,2016,30,ギラヴァンツ北九州,22,24.0,29,5,9,15,28,49,-21,J2
8312,2016,30,ファジアーノ岡山,3,53.0,29,15,8,6,43,28,15,J2
8313,2016,30,セレッソ大阪,4,51.0,29,15,6,8,42,32,10,J2
8314,2016,30,京都サンガF.C.,5,50.0,29,13,11,5,38,26,12,J2
8315,2016,30,清水エスパルス,6,48.0,29,13,9,7,55,29,26,J2
8316,2016,30,レノファ山口ＦＣ,7,43.0,29,12,7,10,43,44,-1,J2
8317,2016,30,ＦＣ町田ゼルビア,8,41.0,29,11,8,10,36,31,5,J2
8318,2016,30,横浜ＦＣ,9,40.0,28,11,7,10,34,33,1,J2
8319,2016,31,北海道コンサドーレ札幌,1,63.0,29,19,6,4,47,20,27,J2
8320,2016,31,横浜ＦＣ,10,40.0,29,11,7,11,34,35,-1,J2
8321,2016,31,Ｖ・ファーレン長崎,11,38.0,29,9,11,9,32,35,-3,J2
8322,2016,31,徳島ヴォルティス,12,37.0,30,10,7,13,31,33,-2,J2
8323,2016,31,愛媛ＦＣ,13,36.0,29,7,15,7,23,27,-4,J2
8324,2016,31,水戸ホーリーホック,14,35.0,29,8,11,10,32,31,1,J2
8325,2016,31,ザスパクサツ群馬,15,33.0,30,8,9,13,35,42,-7,J2
8326,2016,31,ロアッソ熊本,16,33.0,27,9,6,12,30,42,-12,J2
8327,2016,31,東京ヴェルディ,17,32.0,30,8,8,14,28,41,-13,J2
8328,2016,31,モンテディオ山形,18,31.0,30,7,10,13,28,35,-7,J2
8329,2016,31,カマタマーレ讃岐,19,30.0,30,7,9,14,31,43,-12,J2
8330,2016,31,松本山雅ＦＣ,2,57.0,30,16,9,5,41,23,18,J2
8331,2016,31,ＦＣ岐阜,20,28.0,30,7,7,16,30,49,-19,J2
8332,2016,31,ギラヴァンツ北九州,21,27.0,30,6,9,15,34,50,-16,J2
8333,2016,31,ツエーゲン金沢,22,25.0,30,5,10,15,26,47,-21,J2
8334,2016,31,セレッソ大阪,3,54.0,30,16,6,8,45,33,12,J2
8335,2016,31,ファジアーノ岡山,4,53.0,30,15,8,7,43,30,13,J2
8336,2016,31,清水エスパルス,5,51.0,30,14,9,7,57,29,28,J2
8337,2016,31,京都サンガF.C.,6,51.0,30,13,12,5,38,26,12,J2
8338,2016,31,レノファ山口ＦＣ,7,44.0,30,12,8,10,43,44,-1,J2
8339,2016,31,ＦＣ町田ゼルビア,8,42.0,30,11,9,10,36,31,5,J2
8340,2016,31,ジェフユナイテッド千葉,9,40.0,30,10,10,10,40,38,2,J2
8341,2016,32,北海道コンサドーレ札幌,1,69.0,31,21,6,4,51,21,30,J2
8342,2016,32,ジェフユナイテッド千葉,10,43.0,31,11,10,10,42,38,4,J2
8343,2016,32,愛媛ＦＣ,11,42.0,31,9,15,7,26,28,-2,J2
8344,2016,32,徳島ヴォルティス,12,40.0,31,11,7,13,32,33,-1,J2
8345,2016,32,Ｖ・ファーレン長崎,13,39.0,31,9,12,10,33,38,-5,J2
8346,2016,32,水戸ホーリーホック,14,37.0,31,8,13,10,34,33,1,J2
8347,2016,32,ザスパクサツ群馬,15,33.0,31,8,9,14,36,45,-9,J2
8348,2016,32,東京ヴェルディ,16,33.0,31,8,9,14,29,42,-13,J2
8349,2016,32,ロアッソ熊本,17,33.0,31,9,6,16,31,47,-16,J2
8350,2016,32,モンテディオ山形,18,31.0,31,7,10,14,29,38,-9,J2
8351,2016,32,カマタマーレ讃岐,19,31.0,31,7,10,14,32,44,-12,J2
8352,2016,32,松本山雅ＦＣ,2,60.0,31,17,9,5,43,23,20,J2
8353,2016,32,ＦＣ岐阜,20,28.0,31,7,7,17,30,51,-21,J2
8354,2016,32,ギラヴァンツ北九州,21,27.0,31,6,9,16,34,51,-17,J2
8355,2016,32,ツエーゲン金沢,22,26.0,31,5,11,15,27,48,-21,J2
8356,2016,32,セレッソ大阪,3,57.0,31,17,6,8,47,33,14,J2
8357,2016,32,ファジアーノ岡山,4,56.0,31,16,8,7,44,30,14,J2
8358,2016,32,清水エスパルス,5,54.0,31,15,9,7,60,30,30,J2
8359,2016,32,京都サンガF.C.,6,51.0,31,13,12,6,38,28,10,J2
8360,2016,32,横浜ＦＣ,7,44.0,31,12,8,11,36,36,0,J2
8361,2016,32,レノファ山口ＦＣ,8,44.0,31,12,8,11,43,45,-2,J2
8362,2016,32,ＦＣ町田ゼルビア,9,43.0,31,11,10,10,37,32,5,J2
8363,2016,33,北海道コンサドーレ札幌,1,70.0,32,21,7,4,51,21,30,J2
8364,2016,33,ジェフユナイテッド千葉,10,44.0,32,11,11,10,43,39,4,J2
8365,2016,33,愛媛ＦＣ,11,42.0,32,9,15,8,27,30,-3,J2
8366,2016,33,徳島ヴォルティス,12,40.0,32,11,7,14,33,35,-2,J2
8367,2016,33,Ｖ・ファーレン長崎,13,40.0,32,9,13,10,33,38,-5,J2
8368,2016,33,水戸ホーリーホック,14,37.0,32,8,13,11,35,35,0,J2
8369,2016,33,東京ヴェルディ,15,36.0,32,9,9,14,32,44,-12,J2
8370,2016,33,モンテディオ山形,16,34.0,32,8,10,14,31,39,-8,J2
8371,2016,33,ザスパクサツ群馬,17,34.0,32,8,10,14,37,46,-9,J2
8372,2016,33,ロアッソ熊本,18,34.0,32,9,7,16,31,47,-16,J2
8373,2016,33,カマタマーレ讃岐,19,31.0,32,7,10,15,34,47,-13,J2
8374,2016,33,松本山雅ＦＣ,2,61.0,32,17,10,5,44,24,20,J2
8375,2016,33,ＦＣ岐阜,20,31.0,32,8,7,17,32,52,-20,J2
8376,2016,33,ギラヴァンツ北九州,21,27.0,32,6,9,17,34,52,-18,J2
8377,2016,33,ツエーゲン金沢,22,26.0,32,5,11,16,28,50,-22,J2
8378,2016,33,セレッソ大阪,3,60.0,32,18,6,8,48,33,15,J2
8379,2016,33,清水エスパルス,4,57.0,32,16,9,7,62,31,31,J2
8380,2016,33,ファジアーノ岡山,5,57.0,32,16,9,7,44,30,14,J2
8381,2016,33,京都サンガF.C.,6,51.0,32,13,12,7,38,30,8,J2
8382,2016,33,横浜ＦＣ,7,47.0,32,13,8,11,38,36,2,J2
8383,2016,33,ＦＣ町田ゼルビア,8,46.0,32,12,10,10,39,33,6,J2
8384,2016,33,レノファ山口ＦＣ,9,45.0,32,12,9,11,44,46,-2,J2
8385,2016,34,北海道コンサドーレ札幌,1,73.0,33,22,7,4,54,23,31,J2
8386,2016,34,レノファ山口ＦＣ,10,45.0,33,12,9,12,46,49,-3,J2
8387,2016,34,愛媛ＦＣ,11,43.0,33,9,16,8,28,31,-3,J2
8388,2016,34,Ｖ・ファーレン長崎,12,41.0,33,9,14,10,33,38,-5,J2
8389,2016,34,徳島ヴォルティス,13,40.0,33,11,7,15,33,36,-3,J2
8390,2016,34,水戸ホーリーホック,14,38.0,33,8,14,11,36,36,0,J2
8391,2016,34,東京ヴェルディ,15,37.0,33,9,10,14,33,45,-12,J2
8392,2016,34,モンテディオ山形,16,35.0,33,8,11,14,31,39,-8,J2
8393,2016,34,ロアッソ熊本,17,35.0,33,9,8,16,31,47,-16,J2
8394,2016,34,ザスパクサツ群馬,18,34.0,33,8,10,15,38,49,-11,J2
