,年月日,カテゴリ,節,H_team,A_team,K/O時刻,H_rest_days,A_rest_days,H_監督,A_監督,H_順位,H_勝点,H_試合,H_勝,H_分,H_敗,H_得点,H_失点,H_得失点差,A_順位,A_勝点,A_試合,A_勝,A_分,A_敗,A_得点,A_失点,A_得失点差,train_test,y_H_goal,y_A_goal,y_goal_deff,y_even_flg,y_H_result,H_GK,H_DF,H_MF,H_FW,A_GK,A_DF,A_MF,A_FW
569,20201125,1,29,328,326,19,4,4,157,286,15,20,23,4,8,11,22,32,-10,18,13,23,2,7,14,21,46,-25,train,0,1,-1,0,2,1,3,4,3,1,4,3,3
570,20201125,2,36,394,390,18,3,4,155,200,7,51,35,13,12,10,45,37,8,2,69,35,21,6,8,41,25,16,train,1,1,0,1,0,1,4,3,3,1,4,4,2
571,20201125,2,36,348,397,19,4,4,135,180,5,56,35,14,14,7,50,39,11,21,27,34,6,9,19,30,51,-21,train,0,3,-3,0,2,1,4,5,1,1,3,4,3
572,20201125,2,36,345,380,19,4,4,201,104,3,66,35,19,9,7,55,34,21,17,42,35,10,12,13,36,48,-12,train,1,1,0,1,0,1,4,4,2,1,4,4,2
573,20201125,2,36,396,367,19,4,4,193,328,10,48,35,13,9,13,61,54,7,4,57,35,17,6,12,49,38,11,train,2,2,0,1,0,1,3,4,3,1,4,5,1
574,20201125,2,36,377,355,19,4,4,192,370,20,33,35,10,3,22,28,57,-29,15,43,35,11,10,14,32,42,-10,train,1,2,-1,0,2,1,4,4,2,1,4,6,0
575,20201125,2,36,389,338,19,4,4,211,189,1,71,35,21,8,6,55,27,28,18,40,35,9,13,13,34,40,-6,train,3,0,3,0,1,1,3,5,2,1,4,5,1
576,20201125,2,36,387,302,19,4,4,216,306,9,49,35,13,10,12,48,37,11,14,43,35,11,10,14,47,52,-5,train,4,0,4,0,1,1,3,4,3,1,4,4,2
577,20201125,2,36,395,373,19,4,4,204,311,13,44,35,11,11,13,32,39,-7,12,46,35,12,10,13,29,30,-1,train,2,3,-1,0,2,1,4,4,2,1,3,4,3
578,20201125,2,36,263,399,19,3,4,186,221,22,27,35,7,6,22,36,62,-26,16,42,35,12,6,17,40,45,-5,train,1,2,-1,0,2,1,4,4,2,1,4,3,3
579,20201125,2,36,347,264,19,4,4,140,308,11,48,35,11,15,9,45,39,6,19,40,35,11,7,17,45,54,-9,train,3,0,3,0,1,1,3,6,1,1,4,5,1
580,20201122,3,29,327,77,13,4,4,152,99,3,47,28,14,5,9,38,30,8,15,25,28,6,7,15,34,48,-14,train,1,2,-1,0,2,1,2,7,1,1,3,5,2
581,20201122,1,28,325,331,16,4,8,136,194,9,42,28,12,6,10,40,45,-5,2,55,28,17,4,7,39,32,7,train,1,2,-1,0,2,1,4,4,2,1,4,4,2
582,20201122,3,29,249,335,13,4,4,196,207,1,68,28,20,8,0,49,8,41,9,41,28,12,5,11,44,35,9,train,0,1,-1,0,2,1,4,4,2,1,2,6,2
583,20201122,3,29,239,286,13,4,4,149,96,17,23,28,4,11,13,33,58,-25,16,24,28,5,9,14,29,44,-15,train,0,1,-1,0,2,1,3,4,3,1,3,5,2
584,20201122,3,29,178,248,13,4,4,206,184,8,43,28,13,4,11,41,36,5,4,47,28,12,11,5,34,30,4,train,0,1,-1,0,2,1,4,5,1,1,3,5,2
585,20201122,2,35,394,263,14,7,7,155,186,8,48,34,12,12,10,43,36,7,22,27,34,7,6,21,35,60,-25,train,2,1,1,0,1,1,4,4,2,1,3,4,3
586,20201122,3,29,42,242,13,4,4,110,143,6,46,28,12,10,6,29,20,9,11,33,28,9,6,13,38,45,-7,train,1,2,-1,0,2,1,4,4,2,1,4,4,2
587,20201122,3,29,163,243,14,4,4,213,119,14,29,28,7,8,13,35,44,-9,13,32,28,8,8,12,26,42,-16,train,0,1,-1,0,2,1,4,4,2,1,3,4,3
588,20201122,3,29,162,371,14,4,4,83,229,18,20,28,4,8,16,24,49,-25,7,46,28,14,4,10,46,38,8,train,1,1,0,1,0,1,4,4,2,1,4,3,3
589,20201122,3,29,140,240,13,4,4,115,210,12,32,28,9,5,14,29,33,-4,2,49,28,14,7,7,40,22,18,train,1,0,1,0,1,1,4,5,1,1,4,4,2
590,20201121,2,35,397,377,14,10,6,180,192,21,27,33,6,9,18,30,50,-20,20,30,34,9,3,22,27,57,-30,train,0,1,-1,0,2,1,3,4,3,1,4,4,2
591,20201121,1,28,358,330,14,18,3,217,198,12,33,26,9,6,11,29,37,-8,1,69,27,22,3,2,71,23,48,train,1,0,1,0,1,1,4,5,1,1,4,3,3
592,20201121,1,28,354,332,14,7,7,309,52,13,31,29,8,7,14,36,51,-15,17,20,27,5,5,17,37,56,-19,train,5,1,4,0,1,1,3,6,1,1,4,4,2
593,20201121,1,28,326,324,15,3,7,286,117,18,17,27,3,8,16,27,52,-25,6,49,29,15,4,10,44,38,6,train,1,3,-2,0,2,1,4,3,3,1,4,4,2
594,20201121,1,28,340,329,16,7,7,203,250,5,49,27,15,4,8,39,32,7,8,43,28,12,7,9,42,31,11,train,0,1,-1,0,2,1,4,4,2,1,3,6,1
595,20201121,1,28,336,349,17,6,6,223,133,3,52,29,16,4,9,40,27,13,16,23,27,6,5,16,24,39,-15,train,3,1,2,0,1,1,4,4,2,1,3,5,2
596,20201121,2,35,355,338,14,6,6,370,189,16,42,34,11,9,14,32,42,-10,17,39,34,9,12,13,34,40,-6,train,0,0,0,1,0,1,4,6,0,1,4,5,1
597,20201121,2,35,399,345,14,6,6,221,201,15,42,34,12,6,16,40,44,-4,3,63,34,18,9,7,54,34,20,train,0,1,-1,0,2,1,4,3,3,1,4,4,2
598,20201121,2,35,398,389,14,6,6,172,211,10,47,34,13,8,13,40,39,1,1,71,34,21,8,5,55,25,30,train,2,0,2,0,1,1,5,4,1,1,4,3,3
599,20201121,1,28,333,328,15,21,7,285,157,10,41,26,12,5,9,49,38,11,15,26,27,5,11,11,28,35,-7,train,1,2,-1,0,2,1,4,4,2,1,3,4,3
600,20201121,2,35,302,348,14,6,6,306,135,14,43,34,11,10,13,46,50,-4,6,53,34,13,14,7,48,38,10,train,1,2,-1,0,2,1,4,4,2,1,4,5,1
601,20201121,2,35,356,347,14,10,6,182,140,5,55,33,14,13,6,43,34,9,9,47,34,11,14,9,44,38,6,train,1,1,0,1,0,1,4,3,3,1,3,6,1
602,20201121,2,35,380,395,15,6,6,104,204,19,39,34,9,12,13,35,48,-13,13,44,34,11,11,12,32,38,-6,train,1,0,1,0,1,1,4,4,2,1,4,4,2
603,20201121,2,35,264,367,16,6,6,308,328,18,39,34,11,6,17,44,53,-9,4,56,34,17,5,12,48,37,11,train,1,1,0,1,0,1,4,5,1,1,4,4,2
604,20201121,2,35,373,396,18,6,6,311,193,11,46,34,12,10,12,28,27,1,12,45,34,12,9,13,58,53,5,train,1,3,-2,0,2,1,3,4,3,1,3,6,1
605,20201121,3,29,379,241,15,3,3,69,220,5,46,28,13,7,8,45,34,11,10,40,28,11,7,10,42,40,2,train,2,1,1,0,1,1,4,3,3,1,3,5,2
606,20201121,2,35,390,387,14,6,6,200,216,2,68,34,21,5,8,40,24,16,7,48,34,13,9,12,47,36,11,train,1,1,0,1,0,1,4,4,2,1,3,4,3
607,20201118,3,28,241,140,17,4,3,220,115,10,37,27,10,7,10,41,40,1,11,32,27,9,5,13,29,32,-3,train,1,0,1,0,1,1,3,6,1,1,4,5,1
608,20201118,1,30,330,322,19,4,4,198,181,1,53,20,17,2,1,59,18,41,4,34,22,10,4,8,44,35,9,train,3,1,2,0,1,1,4,3,3,1,4,3,3
609,20201118,1,31,334,325,18,3,4,88,136,11,36,28,9,9,10,48,49,-1,9,40,25,12,4,9,37,38,-1,train,0,1,-1,0,2,1,3,4,3,1,4,4,2
610,20201118,1,32,326,323,19,4,3,286,297,18,14,25,2,8,15,23,49,-26,6,47,29,14,5,10,42,39,3,train,2,2,0,1,0,1,4,3,3,1,4,3,3
611,20201118,3,28,77,335,13,3,4,99,207,15,25,27,6,7,14,33,46,-13,9,38,27,11,5,11,42,34,8,train,1,2,-1,0,2,1,3,5,2,1,2,6,2
612,20201118,3,28,242,239,13,4,4,143,149,12,32,27,9,5,13,36,43,-7,17,22,27,4,10,13,31,56,-25,train,2,2,0,1,0,1,4,5,1,1,4,4,2
613,20201118,3,28,243,248,13,4,5,119,184,13,31,27,8,7,12,25,41,-16,4,46,27,12,10,5,33,29,4,train,1,1,0,1,0,1,2,5,3,1,3,4,3
614,20201118,3,28,371,42,19,4,4,229,110,3,46,27,14,4,9,45,36,9,6,43,27,11,10,6,27,19,8,train,1,2,-1,0,2,1,4,3,3,1,4,5,1
615,20201118,3,28,163,249,19,3,4,213,196,14,29,27,7,8,12,35,42,-7,1,65,27,19,8,0,47,8,39,train,0,2,-2,0,2,1,4,3,3,1,4,4,2
616,20201118,3,28,286,178,19,3,3,96,206,16,24,27,5,9,13,28,42,-14,8,40,27,12,4,11,39,35,4,train,1,2,-1,0,2,1,3,5,2,1,4,5,1
617,20201118,3,28,240,327,19,3,4,210,152,2,49,27,14,7,6,40,21,19,5,44,27,13,5,9,37,30,7,train,0,1,-1,0,2,1,4,4,2,1,2,7,1
618,20201118,3,28,379,162,19,4,5,69,83,6,43,27,12,7,8,42,34,8,18,20,27,4,8,15,24,46,-22,train,3,0,3,0,1,1,4,3,3,1,4,4,2
619,20201115,2,34,263,390,14,4,4,186,200,22,27,33,7,6,20,35,59,-24,2,65,33,20,5,8,39,24,15,train,0,1,-1,0,2,1,3,4,3,1,4,4,2
620,20201115,1,27,334,349,14,4,4,88,133,9,17,13,4,5,4,18,20,-2,18,4,12,1,1,10,10,23,-13,train,0,2,-2,0,2,1,4,3,3,1,3,5,2
621,20201115,2,34,395,347,13,4,4,204,140,13,43,33,11,10,12,31,37,-6,9,46,33,11,13,9,43,37,6,train,1,1,0,1,0,1,4,4,2,1,3,6,1
622,20201115,2,34,338,380,14,4,4,189,104,15,39,33,9,12,12,33,38,-5,19,36,33,8,12,13,33,47,-14,train,1,2,-1,0,2,1,4,5,1,1,4,4,2
623,20201115,2,34,345,264,14,4,4,201,308,3,63,33,18,9,6,54,33,21,18,36,33,10,6,17,43,53,-10,train,0,1,-1,0,2,1,4,4,2,1,4,5,1
624,20201115,2,34,355,302,14,4,4,370,306,17,39,33,10,9,14,31,42,-11,12,43,33,11,10,12,46,49,-3,train,1,0,1,0,1,1,4,6,0,1,4,4,2
625,20201115,2,34,396,398,14,4,4,193,172,14,42,33,11,9,13,56,52,4,8,47,33,13,8,12,39,37,2,train,2,1,1,0,1,1,4,3,3,1,4,4,2
626,20201115,2,34,387,389,14,4,4,216,211,7,48,33,13,9,11,47,35,12,1,68,33,20,8,5,54,25,29,train,0,1,-1,0,2,1,3,4,3,1,3,5,2
627,20201115,1,27,336,323,19,4,4,223,297,3,23,11,7,2,2,19,8,11,4,22,13,6,4,3,22,17,5,train,1,0,1,0,1,1,4,4,2,1,4,3,3
628,20201115,2,34,348,399,14,4,4,135,221,5,53,33,13,14,6,48,36,12,16,39,33,11,6,16,38,44,-6,train,0,2,-2,0,2,1,4,5,1,1,4,3,3
629,20201115,2,34,377,394,19,4,4,192,155,20,30,33,9,3,21,27,54,-27,11,45,33,11,12,10,40,36,4,train,0,3,-3,0,2,1,4,4,2,1,3,4,3
630,20201115,3,27,286,240,13,7,7,96,210,15,24,26,5,9,12,27,40,-13,2,46,26,13,7,6,38,20,18,train,1,2,-1,0,2,1,3,5,2,1,4,3,3
631,20201115,3,27,77,163,13,7,7,99,213,15,24,26,6,6,14,32,45,-13,14,28,26,7,7,12,34,41,-7,train,1,1,0,1,0,1,3,6,1,1,3,4,3
632,20201115,3,27,140,178,13,7,8,115,206,12,29,26,8,5,13,26,31,-5,7,40,26,12,4,10,38,32,6,train,3,1,2,0,1,1,4,5,1,1,4,4,2
633,20201115,2,34,367,373,15,4,4,328,311,6,53,33,16,5,12,47,37,10,10,46,33,12,10,11,28,26,2,train,1,0,1,0,1,1,4,4,2,1,3,4,3
634,20201114,3,27,327,243,13,6,6,152,119,6,41,26,12,5,9,36,30,6,11,31,26,8,7,11,25,40,-15,train,1,0,1,0,1,1,3,4,3,1,4,5,1
635,20201114,1,27,332,340,14,11,11,52,203,16,9,12,2,3,7,18,24,-6,2,24,12,7,3,2,16,12,4,train,3,1,2,0,1,1,4,4,2,1,4,4,2
636,20201114,1,27,329,388,14,3,6,250,197,11,14,11,4,2,5,15,12,3,12,14,12,4,2,6,16,24,-8,train,1,1,0,1,0,1,3,6,1,1,5,3,2
637,20201114,1,27,354,328,14,3,6,309,157,13,13,12,3,4,5,18,26,-8,17,7,9,1,4,4,5,10,-5,train,1,1,0,1,0,1,3,6,1,1,3,4,3
638,20201114,1,27,331,326,15,3,6,194,286,7,20,11,6,2,3,16,13,3,15,10,11,2,4,5,12,18,-6,train,0,4,-4,0,2,1,4,4,2,1,4,4,2
639,20201114,1,27,322,325,16,3,11,181,136,6,20,13,6,2,5,25,21,4,8,20,12,6,2,4,16,19,-3,train,6,2,4,0,1,1,4,3,3,1,4,4,2
640,20201114,1,27,324,330,17,11,11,117,198,10,15,13,4,3,6,18,19,-1,1,32,13,10,2,1,36,12,24,train,1,1,0,1,0,1,4,4,2,1,4,3,3
641,20201114,3,27,42,239,13,6,6,110,149,7,40,26,10,10,6,24,18,6,17,22,26,4,10,12,30,53,-23,train,3,1,2,0,1,1,4,4,2,1,3,4,3
642,20201114,3,27,249,379,13,6,6,196,69,1,62,26,18,8,0,46,8,38,5,43,26,12,7,7,42,33,9,train,1,0,1,0,1,1,4,4,2,1,4,3,3
643,20201114,3,27,371,241,14,7,6,229,220,3,46,26,14,4,8,43,33,10,10,34,26,9,7,10,38,38,0,train,2,3,-1,0,2,1,4,3,3,1,3,5,2
644,20201114,3,27,335,242,14,6,6,207,143,9,38,26,11,5,10,40,31,9,13,29,26,8,5,13,33,41,-8,train,2,3,-1,0,2,1,3,5,2,1,3,5,2
645,20201113,3,27,248,162,19,5,5,184,83,4,45,26,12,9,5,33,29,4,18,19,26,4,7,15,24,46,-22,train,0,0,0,1,0,1,3,4,3,1,4,4,2
646,20201111,2,33,390,264,19,3,3,200,308,2,62,32,19,5,8,36,23,13,18,36,32,10,6,16,42,50,-8,train,3,1,2,0,1,1,4,4,2,1,4,5,1
647,20201111,1,26,349,322,19,11,8,133,181,17,9,15,2,3,10,14,26,-12,8,24,18,7,3,8,34,31,3,train,1,0,1,0,1,1,3,5,2,1,4,3,3
648,20201111,1,32,331,334,19,8,3,194,88,2,52,26,16,4,6,38,28,10,11,36,29,9,9,11,49,52,-3,train,1,0,1,0,1,1,3,5,2,1,3,5,2
649,20201111,1,7,329,336,19,8,8,250,223,10,7,6,2,1,3,8,5,3,2,14,6,4,2,0,11,4,7,train,2,0,2,0,1,1,3,6,1,1,4,4,2
650,20201111,1,33,323,354,19,11,8,297,309,4,47,28,14,5,9,41,37,4,13,27,25,7,6,12,32,47,-15,train,1,0,1,0,1,1,4,3,3,1,3,7,0
651,20201111,2,33,345,395,19,3,3,201,204,3,60,32,17,9,6,49,33,16,11,43,32,11,10,11,31,32,-1,train,5,0,5,0,1,1,4,4,2,1,4,4,2
652,20201111,2,33,387,355,19,3,3,216,370,9,45,32,12,9,11,45,34,11,15,39,32,10,9,13,30,40,-10,train,2,1,1,0,1,1,3,4,3,1,4,5,1
653,20201111,2,33,398,394,19,3,4,172,155,7,47,32,13,8,11,38,35,3,13,42,32,10,12,10,38,35,3,train,1,2,-1,0,2,1,3,5,2,1,4,5,1
654,20201111,2,33,356,396,19,3,3,182,193,5,52,32,13,13,6,41,34,7,12,42,32,11,9,12,56,50,6,train,2,0,2,0,1,1,4,3,3,1,4,4,2
655,20201111,2,33,338,263,19,3,3,189,186,16,36,32,8,12,12,32,38,-6,22,27,32,7,6,19,35,58,-23,train,1,0,1,0,1,1,4,4,2,1,4,3,3
656,20201111,2,33,302,377,19,3,3,306,192,14,40,32,10,10,12,45,49,-4,20,30,32,9,3,20,27,53,-26,train,1,0,1,0,1,1,4,4,2,1,4,4,2
657,20201111,2,33,389,373,19,4,3,211,311,1,65,32,19,8,5,52,25,27,8,46,32,12,10,10,28,24,4,train,2,0,2,0,1,1,3,4,3,1,3,4,3
658,20201111,2,33,367,397,19,3,3,328,180,6,50,32,15,5,12,44,36,8,21,27,32,6,9,17,29,47,-18,train,3,1,2,0,1,1,4,4,2,1,4,5,1
659,20201111,2,33,380,399,19,3,3,104,221,19,36,32,8,12,12,31,44,-13,17,36,32,10,6,16,35,42,-7,train,2,3,-1,0,2,1,4,4,2,1,4,4,2
660,20201111,2,33,347,348,19,3,3,140,135,10,45,32,11,12,9,42,36,6,4,52,32,13,13,6,47,35,12,train,1,1,0,1,0,1,4,5,1,1,4,5,1
661,20201108,1,28,388,334,14,5,5,197,88,14,28,28,8,4,16,33,52,-19,11,36,32,9,9,14,50,57,-7,train,2,1,1,0,1,1,4,4,2,1,4,4,2
662,20201108,1,11,326,328,13,8,5,286,157,13,10,10,2,4,4,11,16,-5,17,7,9,1,4,4,5,10,-5,train,0,3,-3,0,2,1,4,4,2,1,3,4,3
663,20201108,2,32,395,338,14,4,4,204,189,13,40,31,10,10,11,30,32,-2,17,36,31,8,12,11,32,37,-5,train,1,0,1,0,1,1,4,4,2,1,4,5,1
664,20201108,2,32,347,397,14,4,4,140,180,8,44,31,11,11,9,41,35,6,22,26,31,6,8,17,28,46,-18,train,1,1,0,1,0,1,4,4,2,1,3,4,3
665,20201108,2,32,390,380,14,4,4,200,104,2,62,31,19,5,7,36,22,14,19,33,31,7,12,12,30,44,-14,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
666,20201108,2,32,348,367,14,4,4,135,328,5,49,31,12,13,6,46,35,11,4,50,31,15,5,11,44,35,9,train,1,0,1,0,1,1,4,5,1,1,4,4,2
667,20201108,2,32,302,396,14,4,4,306,193,12,40,31,10,10,11,43,45,-2,14,39,31,10,9,12,52,48,4,train,2,4,-2,0,2,1,4,4,2,1,4,3,3
668,20201108,2,32,373,398,14,4,4,311,172,9,43,31,11,10,10,27,24,3,7,47,31,13,8,10,38,34,4,train,1,0,1,0,1,1,3,4,3,1,5,4,1
669,20201108,2,32,355,356,14,4,4,370,182,15,39,31,10,9,12,29,38,-9,6,49,31,12,13,6,39,33,6,train,1,2,-1,0,2,1,4,6,0,1,4,3,3
670,20201108,2,32,399,387,14,4,4,221,216,16,36,31,10,6,15,34,37,-3,10,42,31,11,9,11,40,33,7,train,1,5,-4,0,2,1,4,4,2,1,3,4,3
671,20201108,2,32,264,263,16,4,4,308,186,18,33,31,9,6,16,41,50,-9,21,27,31,7,6,18,35,57,-22,train,1,0,1,0,1,1,4,5,1,1,4,3,3
672,20201108,2,32,377,345,19,4,4,192,201,20,30,31,9,3,19,26,51,-25,3,57,31,16,9,6,47,32,15,train,1,2,-1,0,2,1,4,4,2,1,4,4,2
673,20201108,3,26,327,239,13,5,4,152,149,7,38,25,11,5,9,32,29,3,17,22,25,4,10,11,29,49,-20,train,4,1,3,0,1,1,3,4,3,1,4,5,1
674,20201108,3,26,241,42,13,5,5,220,110,10,33,25,9,6,10,38,38,0,6,39,25,10,9,6,24,18,6,train,0,0,0,1,0,1,3,5,2,1,4,4,2
675,20201108,3,26,243,77,13,5,5,119,99,11,30,25,8,6,11,24,39,-15,15,23,25,6,5,14,31,44,-13,train,1,1,0,1,0,1,4,5,1,1,3,6,1
676,20201108,3,26,242,248,13,5,5,143,184,12,28,25,8,4,13,33,41,-8,4,44,25,12,8,5,33,29,4,train,0,0,0,1,0,1,3,4,3,1,3,5,2
677,20201108,3,26,163,286,14,5,5,213,96,13,27,25,7,6,12,33,40,-7,15,23,25,5,8,12,26,39,-13,train,1,1,0,1,0,1,4,4,2,1,3,5,2
678,20201108,3,26,162,140,14,4,5,83,115,18,19,25,4,7,14,24,44,-20,14,26,25,7,5,13,24,31,-7,train,0,2,-2,0,2,1,4,4,2,1,3,6,1
679,20201108,3,26,240,249,14,4,5,210,196,3,45,25,13,6,6,38,20,18,1,61,25,18,7,0,46,8,38,train,0,0,0,1,0,1,4,4,2,1,4,4,2
680,20201108,3,26,379,335,14,4,5,69,207,5,42,25,12,6,7,42,33,9,8,37,25,11,4,10,40,31,9,train,0,0,0,1,0,1,4,3,3,1,4,4,2
681,20201107,3,26,178,371,16,4,4,206,229,9,37,25,11,4,10,34,31,3,2,46,25,14,4,7,42,29,13,train,4,1,3,0,1,1,4,5,1,1,4,3,3
682,20201107,2,32,394,389,16,3,3,155,211,11,42,31,10,12,9,37,33,4,1,62,31,18,8,5,50,24,26,train,1,2,-1,0,2,1,4,4,2,1,4,3,3
683,20201104,2,31,263,377,19,3,3,186,192,21,26,30,7,5,18,34,56,-22,20,29,30,9,2,19,25,50,-25,train,1,1,0,1,0,1,4,3,3,1,4,4,2
684,20201104,2,31,399,397,19,3,3,221,180,17,35,30,10,5,15,33,36,-3,22,25,30,6,7,17,27,45,-18,train,1,1,0,1,0,1,4,3,3,1,4,4,2
685,20201104,2,31,394,302,18,3,3,155,306,11,41,30,10,11,9,35,31,4,14,39,30,10,9,11,41,43,-2,train,2,2,0,1,0,1,4,4,2,1,4,4,2
686,20201104,2,31,389,347,19,3,3,211,140,1,59,30,17,8,5,47,23,24,7,44,30,11,11,8,40,32,8,train,3,1,2,0,1,1,4,3,3,1,3,6,1
687,20201104,2,31,398,395,19,3,3,172,204,8,44,30,12,8,10,36,33,3,12,40,30,10,10,10,29,30,-1,train,2,1,1,0,1,1,5,4,1,1,4,4,2
688,20201104,2,31,380,373,19,3,3,104,311,19,32,30,7,11,12,30,44,-14,10,42,30,11,9,10,27,24,3,train,0,0,0,1,0,1,4,5,1,1,4,3,3
689,20201104,2,31,367,355,19,3,3,328,370,4,50,30,15,5,10,43,33,10,16,36,30,9,9,12,27,37,-10,train,1,2,-1,0,2,1,4,4,2,1,4,6,0
690,20201104,2,31,387,348,19,3,3,216,135,9,42,30,11,9,10,39,31,8,5,46,30,11,13,6,44,34,10,train,1,2,-1,0,2,1,3,4,3,1,4,5,1
691,20201104,2,31,345,338,19,3,3,201,189,3,54,30,15,9,6,44,31,13,15,36,30,8,12,10,31,34,-3,train,3,1,2,0,1,1,4,4,2,1,4,5,1
692,20201104,2,31,396,390,19,3,3,193,200,13,39,30,10,9,11,52,47,5,2,59,30,18,5,7,35,22,13,train,0,1,-1,0,2,1,4,4,2,1,4,4,2
693,20201104,3,25,239,379,19,4,4,149,69,17,21,24,4,9,11,28,48,-20,5,41,24,12,5,7,41,32,9,train,1,1,0,1,0,1,5,4,1,1,4,3,3
694,20201104,3,25,162,240,19,4,4,83,210,18,19,24,4,7,13,23,41,-18,4,42,24,12,6,6,35,19,16,train,1,3,-2,0,2,1,4,4,2,1,4,3,3
695,20201104,2,31,356,264,19,3,3,182,308,6,46,30,11,13,6,38,33,5,18,33,30,9,6,15,41,49,-8,train,1,0,1,0,1,1,4,3,3,1,4,5,1
696,20201103,3,25,249,286,13,3,4,196,96,1,58,24,17,7,0,41,8,33,15,23,24,5,8,11,26,34,-8,train,5,0,5,0,1,1,4,4,2,1,3,5,2
697,20201103,1,26,328,336,13,9,3,157,223,15,14,13,3,5,5,12,15,-3,4,27,15,8,3,4,24,15,9,train,0,0,0,1,0,1,3,4,3,1,4,3,3
698,20201103,1,26,340,331,14,10,3,203,194,2,39,17,12,3,2,26,14,12,9,23,15,7,2,6,21,21,0,train,1,1,0,1,0,1,4,4,2,1,3,5,2
699,20201103,1,26,330,354,14,3,3,198,309,1,44,17,14,2,1,52,16,36,13,17,17,4,5,8,23,34,-11,train,0,2,-2,0,2,1,4,3,3,1,3,7,0
700,20201103,1,26,332,334,15,3,6,52,88,18,9,17,2,3,12,21,40,-19,11,20,18,4,8,6,26,30,-4,train,3,1,2,0,1,1,4,4,2,1,4,3,3
701,20201103,1,26,388,358,16,3,3,197,217,14,17,16,5,2,9,21,33,-12,12,19,17,5,4,8,20,26,-6,train,2,3,-1,0,2,1,4,4,2,1,5,4,1
702,20201103,1,26,329,325,17,3,3,250,136,10,21,15,6,3,6,23,19,4,6,27,16,8,3,5,24,28,-4,train,1,1,0,1,0,1,3,6,1,1,3,4,3
703,20201103,1,31,322,324,13,6,3,181,117,7,44,29,13,5,11,59,47,12,6,45,26,14,3,9,40,33,7,train,2,3,-1,0,2,1,4,3,3,1,4,4,2
704,20201103,3,25,42,163,13,3,6,110,213,8,36,24,9,9,6,22,18,4,12,27,24,7,6,11,33,38,-5,train,2,0,2,0,1,1,4,3,3,1,4,5,1
705,20201103,3,25,77,371,13,3,3,99,229,16,22,24,6,4,14,29,42,-13,2,45,24,14,3,7,40,27,13,train,2,2,0,1,0,1,3,5,2,1,4,3,3
706,20201103,3,25,140,327,13,3,3,115,152,14,25,24,7,4,13,23,30,-7,7,37,24,11,4,9,31,28,3,train,1,1,0,1,0,1,4,3,3,1,2,7,1
707,20201103,3,25,248,241,13,3,4,184,220,3,43,24,12,7,5,31,27,4,10,32,24,9,5,10,36,36,0,train,2,2,0,1,0,1,3,5,2,1,3,5,2
708,20201103,3,25,335,178,14,3,3,207,206,9,34,24,10,4,10,38,31,7,6,37,24,11,4,9,34,29,5,train,2,0,2,0,1,1,3,5,2,1,4,5,1
709,20201103,3,25,243,242,14,3,6,119,143,13,27,24,7,6,11,22,38,-16,11,28,24,8,4,12,32,39,-7,train,2,1,1,0,1,1,4,5,1,1,4,3,3
710,20201101,2,30,380,263,13,7,7,104,186,19,29,29,6,11,12,28,43,-15,21,26,29,7,5,17,33,54,-21,train,2,1,1,0,1,1,3,4,3,1,4,3,3
711,20201101,2,30,398,387,14,7,8,172,216,10,41,29,11,8,10,33,33,0,7,42,29,11,9,9,39,28,11,train,3,0,3,0,1,1,4,5,1,1,3,4,3
712,20201101,2,30,348,394,14,7,8,135,155,5,45,29,11,12,6,42,32,10,11,40,29,10,10,9,33,29,4,train,2,2,0,1,0,1,4,5,1,1,4,5,1
713,20201101,2,30,302,367,14,8,7,306,328,13,39,29,10,9,10,40,39,1,4,47,29,14,5,10,39,32,7,train,1,4,-3,0,2,1,4,4,2,1,4,4,2
714,20201101,2,30,355,264,14,7,7,370,308,16,36,29,9,9,11,27,34,-7,18,30,29,8,6,15,38,49,-11,train,0,3,-3,0,2,1,4,4,2,1,4,5,1
715,20201101,2,30,373,356,14,7,7,311,182,9,41,29,11,8,10,27,24,3,6,45,29,11,12,6,38,33,5,train,0,0,0,1,0,1,3,4,3,1,4,3,3
716,20201101,2,30,345,396,14,7,7,201,193,3,51,29,14,9,6,40,30,10,12,39,29,10,9,10,51,43,8,train,4,1,3,0,1,1,4,4,2,1,4,3,3
717,20201101,2,30,395,399,14,8,7,204,221,14,37,29,9,10,10,26,28,-2,17,35,29,10,5,14,31,33,-2,train,3,2,1,0,1,1,4,4,2,1,4,4,2
718,20201101,2,30,347,390,15,7,7,140,200,8,41,29,10,11,8,38,31,7,1,59,29,18,5,6,34,20,14,train,2,1,1,0,1,1,3,5,2,1,4,4,2
719,20201101,2,30,338,397,16,7,7,189,180,15,36,29,8,12,9,30,32,-2,22,22,29,5,7,17,25,44,-19,train,1,2,-1,0,2,1,4,4,2,1,4,5,1
720,20201101,2,30,377,389,18,7,7,192,211,20,29,29,9,2,18,23,47,-24,2,56,29,16,8,5,44,21,23,train,2,3,-1,0,2,1,4,4,2,1,3,6,1
721,20201031,3,24,249,77,13,6,6,196,99,1,55,23,16,7,0,39,7,32,15,22,23,6,4,13,28,40,-12,train,2,1,1,0,1,1,4,4,2,1,3,5,2
722,20201031,1,25,326,329,13,3,3,286,250,15,10,11,2,4,5,12,18,-6,11,14,11,4,2,5,15,12,3,train,0,0,0,1,0,1,4,4,2,1,3,6,1
