,第n回,種別,No,開催日,試合結果,くじ結果,当選金_1,当選金_2,当選金_3,次回への繰越金_1,次回への繰越金_2,次回への繰越金_3,当せん口数_1,当せん口数_2,当せん口数_3,販売開始日,販売終了日,結果発表日,払戻開始日,払戻期限,ホーム,アウェイ
5938,991,mini toto-B組,5,20180311,3-0,1,16866,0,0,0,0,0,436,0,0,2018年03月03日(土),2018年03月10日(土),2018年03月11日(日),2018年03月13日(火),2019年03月12日(火),横浜ＦＣ,愛媛ＦＣ
5939,992,mini toto-A組,1,20180314,0-1,2,25512,0,0,0,0,0,347,0,0,2018年03月07日(水),2018年03月14日(水),2018年03月14日(水),2018年03月16日(金),2019年03月15日(金),北海道コンサドーレ札幌,ジュビロ磐田
5940,992,mini toto-A組,2,20180314,1-0,1,25512,0,0,0,0,0,347,0,0,2018年03月07日(水),2018年03月14日(水),2018年03月14日(水),2018年03月16日(金),2019年03月15日(金),ヴァンフォーレ甲府,清水エスパルス
5941,992,mini toto-A組,3,20180314,0-0,0,25512,0,0,0,0,0,347,0,0,2018年03月07日(水),2018年03月14日(水),2018年03月14日(水),2018年03月16日(金),2019年03月15日(金),横浜Ｆ・マリノス,ベガルタ仙台
5942,992,mini toto-A組,4,20180314,1-4,2,25512,0,0,0,0,0,347,0,0,2018年03月07日(水),2018年03月14日(水),2018年03月14日(水),2018年03月16日(金),2019年03月15日(金),浦和レッズ,ガンバ大阪
5943,992,mini toto-A組,5,20180314,2-1,1,25512,0,0,0,0,0,347,0,0,2018年03月07日(水),2018年03月14日(水),2018年03月14日(水),2018年03月16日(金),2019年03月15日(金),サンフレッチェ広島,名古屋グランパス
5944,993,toto,1,20180317,2-1,1,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),京都サンガF.C.,ＦＣ岐阜
5945,993,toto,2,20180318,2-1,1,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),北海道コンサドーレ札幌,Ｖ・ファーレン長崎
5946,993,toto,3,20180318,0-1,2,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),浦和レッズ,横浜Ｆ・マリノス
5947,993,toto,4,20180318,1-1,0,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),清水エスパルス,ベガルタ仙台
5948,993,toto,5,20180318,0-0,0,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),サンフレッチェ広島,ジュビロ磐田
5949,993,toto,6,20180318,0-1,2,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),名古屋グランパス,川崎フロンターレ
5950,993,toto,7,20180318,1-0,1,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),ＦＣ東京,湘南ベルマーレ
5951,993,toto,8,20180318,2-2,0,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),ガンバ大阪,柏レイソル
5952,993,toto,9,20180318,2-0,1,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),ヴィッセル神戸,セレッソ大阪
5953,993,toto,10,20180318,0-1,2,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),サガン鳥栖,鹿島アントラーズ
5954,993,toto,11,20180317,3-0,1,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),水戸ホーリーホック,レノファ山口ＦＣ
5955,993,toto,12,20180317,1-1,0,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),松本山雅ＦＣ,ファジアーノ岡山
5956,993,toto,13,20180317,1-1,0,167215370,481330,42780,0,0,0,1,32,360,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),大宮アルディージャ,ツエーゲン金沢
5957,993,mini toto-A組,1,20180317,2-1,1,18117,0,0,0,0,0,427,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),京都サンガF.C.,ＦＣ岐阜
5958,993,mini toto-A組,2,20180318,2-1,1,18117,0,0,0,0,0,427,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),北海道コンサドーレ札幌,Ｖ・ファーレン長崎
5959,993,mini toto-A組,3,20180318,0-1,2,18117,0,0,0,0,0,427,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),浦和レッズ,横浜Ｆ・マリノス
5960,993,mini toto-A組,4,20180318,1-1,0,18117,0,0,0,0,0,427,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),清水エスパルス,ベガルタ仙台
5961,993,mini toto-A組,5,20180318,0-0,0,18117,0,0,0,0,0,427,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),サンフレッチェ広島,ジュビロ磐田
5962,993,mini toto-B組,1,20180318,1-0,1,11087,0,0,0,0,0,589,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),ＦＣ東京,湘南ベルマーレ
5963,993,mini toto-B組,2,20180318,2-2,0,11087,0,0,0,0,0,589,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),ガンバ大阪,柏レイソル
5964,993,mini toto-B組,3,20180318,2-0,1,11087,0,0,0,0,0,589,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),ヴィッセル神戸,セレッソ大阪
5965,993,mini toto-B組,4,20180318,0-1,2,11087,0,0,0,0,0,589,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),サガン鳥栖,鹿島アントラーズ
5966,993,mini toto-B組,5,20180317,3-0,1,11087,0,0,0,0,0,589,0,0,2018年03月10日(土),2018年03月17日(土),2018年03月18日(日),2018年03月20日(火),2019年03月19日(火),水戸ホーリーホック,レノファ山口ＦＣ
5967,994,toto,1,20180321,2-1,1,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ロアッソ熊本,大宮アルディージャ
5968,994,toto,2,20180321,2-3,2,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),モンテディオ山形,横浜ＦＣ
5969,994,toto,3,20180321,6-1,1,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ジェフユナイテッド千葉,カマタマーレ讃岐
5970,994,toto,4,20180321,0-1,2,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ヴァンフォーレ甲府,徳島ヴォルティス
5971,994,toto,5,20180321,2-2,0,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),レノファ山口ＦＣ,ツエーゲン金沢
5972,994,toto,6,20180321,1-1,0,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ＦＣ岐阜,栃木ＳＣ
5973,994,toto,7,20180321,3-1,1,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),大分トリニータ,水戸ホーリーホック
5974,994,toto,8,20180321,0-1,2,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),京都サンガF.C.,ファジアーノ岡山
5975,994,toto,9,20180321,1-1,0,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),東京ヴェルディ,アビスパ福岡
5976,994,toto,10,20180321,2-1,1,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ＦＣ町田ゼルビア,松本山雅ＦＣ
5977,994,toto,11,20180321,0-1,2,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),アルビレックス新潟,愛媛ＦＣ
5978,994,toto,12,20180321,中止,102,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ＳＣ相模原,アスルクラロ沼津
5979,994,toto,13,20180321,2-2,0,0,609374,36650,22748740,0,0,0,8,133,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ＦＣ琉球,ガイナーレ鳥取
5980,994,mini toto-A組,1,20180321,2-1,1,21055,0,0,0,0,0,265,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ロアッソ熊本,大宮アルディージャ
5981,994,mini toto-A組,2,20180321,2-3,2,21055,0,0,0,0,0,265,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),モンテディオ山形,横浜ＦＣ
5982,994,mini toto-A組,3,20180321,6-1,1,21055,0,0,0,0,0,265,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ジェフユナイテッド千葉,カマタマーレ讃岐
5983,994,mini toto-A組,4,20180321,0-1,2,21055,0,0,0,0,0,265,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ヴァンフォーレ甲府,徳島ヴォルティス
5984,994,mini toto-A組,5,20180321,2-2,0,21055,0,0,0,0,0,265,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),レノファ山口ＦＣ,ツエーゲン金沢
5985,994,mini toto-B組,1,20180321,1-1,0,17228,0,0,0,0,0,263,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ＦＣ岐阜,栃木ＳＣ
5986,994,mini toto-B組,2,20180321,3-1,1,17228,0,0,0,0,0,263,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),大分トリニータ,水戸ホーリーホック
5987,994,mini toto-B組,3,20180321,0-1,2,17228,0,0,0,0,0,263,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),京都サンガF.C.,ファジアーノ岡山
5988,994,mini toto-B組,4,20180321,1-1,0,17228,0,0,0,0,0,263,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),東京ヴェルディ,アビスパ福岡
5989,994,mini toto-B組,5,20180321,2-1,1,17228,0,0,0,0,0,263,0,0,2018年03月14日(水),2018年03月21日(水),2018年03月21日(水),2018年03月23日(金),2019年03月22日(金),ＦＣ町田ゼルビア,松本山雅ＦＣ
5990,995,toto,1,20180325,0-1,2,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),ブラウブリッツ秋田,福島ユナイテッドＦＣ
5991,995,toto,2,20180325,1-0,1,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),栃木ＳＣ,ロアッソ熊本
5992,995,toto,3,20180325,0-0,0,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),東京ヴェルディ,モンテディオ山形
5993,995,toto,4,20180325,0-0,0,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),水戸ホーリーホック,横浜ＦＣ
5994,995,toto,5,20180325,1-2,2,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),カマタマーレ讃岐,大分トリニータ
5995,995,toto,6,20180325,2-0,1,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),ジェフユナイテッド千葉,京都サンガF.C.
5996,995,toto,7,20180325,1-0,1,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),アルビレックス新潟,徳島ヴォルティス
5997,995,toto,8,20180325,1-1,0,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),ツエーゲン金沢,ＦＣ町田ゼルビア
5998,995,toto,9,20180325,1-0,1,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),ファジアーノ岡山,ヴァンフォーレ甲府
5999,995,toto,10,20180325,1-3,2,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),愛媛ＦＣ,ＦＣ岐阜
6000,995,toto,11,20180325,2-2,0,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),レノファ山口ＦＣ,松本山雅ＦＣ
6001,995,toto,12,20180325,2-1,1,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),大宮アルディージャ,アビスパ福岡
6002,995,toto,13,20180325,0-2,2,0,1053066,38130,62068370,0,0,0,8,221,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),ギラヴァンツ北九州,アスルクラロ沼津
6003,995,mini toto-A組,1,20180325,0-1,2,22920,0,0,0,0,0,284,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),ブラウブリッツ秋田,福島ユナイテッドＦＣ
6004,995,mini toto-A組,2,20180325,1-0,1,22920,0,0,0,0,0,284,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),栃木ＳＣ,ロアッソ熊本
6005,995,mini toto-A組,3,20180325,0-0,0,22920,0,0,0,0,0,284,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),東京ヴェルディ,モンテディオ山形
6006,995,mini toto-A組,4,20180325,0-0,0,22920,0,0,0,0,0,284,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),水戸ホーリーホック,横浜ＦＣ
6007,995,mini toto-A組,5,20180325,1-2,2,22920,0,0,0,0,0,284,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),カマタマーレ讃岐,大分トリニータ
6008,995,mini toto-B組,1,20180325,2-0,1,8844,0,0,0,0,0,694,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),ジェフユナイテッド千葉,京都サンガF.C.
6009,995,mini toto-B組,2,20180325,1-0,1,8844,0,0,0,0,0,694,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),アルビレックス新潟,徳島ヴォルティス
6010,995,mini toto-B組,3,20180325,1-1,0,8844,0,0,0,0,0,694,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),ツエーゲン金沢,ＦＣ町田ゼルビア
6011,995,mini toto-B組,4,20180325,1-0,1,8844,0,0,0,0,0,694,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),ファジアーノ岡山,ヴァンフォーレ甲府
6012,995,mini toto-B組,5,20180325,1-3,2,8844,0,0,0,0,0,694,0,0,2018年03月17日(土),2018年03月25日(日),2018年03月25日(日),2018年03月27日(火),2019年03月26日(火),愛媛ＦＣ,ＦＣ岐阜
6013,996,toto,1,20180331,0-1,2,41439755,342073,38000,0,0,0,3,39,351,2018年03月25日(日),2018年03月31日(土),2018年04月01日(日),2018年04月03日(火),2019年04月02日(火),清水エスパルス,横浜Ｆ・マリノス
6014,996,toto,2,20180331,0-0,0,41439755,342073,38000,0,0,0,3,39,351,2018年03月25日(日),2018年03月31日(土),2018年04月01日(日),2018年04月03日(火),2019年04月02日(火),鹿島アントラーズ,北海道コンサドーレ札幌
6015,996,toto,3,20180331,3-2,1,41439755,342073,38000,0,0,0,3,39,351,2018年03月25日(日),2018年03月31日(土),2018年04月01日(日),2018年04月03日(火),2019年04月02日(火),ＦＣ東京,ガンバ大阪
6016,996,toto,4,20180331,0-1,2,41439755,342073,38000,0,0,0,3,39,351,2018年03月25日(日),2018年03月31日(土),2018年04月01日(日),2018年04月03日(火),2019年04月02日(火),川崎フロンターレ,サンフレッチェ広島
